"","pathway","tg_c","z","vpdo","cao","oao","paro","q0_response","q0_intercept","q0","beta","theta","lma","given_lma","f","patm","par","vpd","ca","oa","km","gammastar","chi","given_chi","ci","mc","m","omega","omega_star","Al","kp","kr","ko","Ap","leakage","cbs","chi_bs","obs","Ac","jmax","vpmax","vcmax","jmax25","vpmax25","vcmax25","nrubisco","nbioe","npep","nstructure","nall","nphoto","nrubisco_frac","nphoto_frac","elevation"
"135","C3",25,1000,1,297,209460,800,"yes",-0.0805,0.257,146,0.85,1182.34465479654,"no",0.5,90241.2909401036,821.6,1.23712822627557,26.8016634092108,18901.9408003141,64.0358272261412,3.85813246832005,0.735609313216216,"no",19.7155532135017,0.189339216403838,0.578066705545717,0.98644946612969,1.21699946993372,21.8450471622158,NA,NA,NA,0,NA,NA,NA,NA,21.8450471622158,208.289988512643,0,115.375185221127,208.289988512643,0,115.375185221127,0.361701205668233,0.16556383702287,0,2.35513958123486,2.88240462392597,0.527265042691104,0.125485923338403,0.182925408290854,"z = 1000 m"
"136","C3",25,1000,1,297.5,209460,800,"yes",-0.0805,0.257,146,0.85,1181.45453346806,"no",0.5,90241.2909401036,821.6,1.23712822627557,26.8467840546808,18901.9408003141,64.0358272261412,3.85813246832005,0.735534591632715,"no",19.7467383463113,0.18964095655738,0.578545824514927,0.986913971019476,1.21729092902673,21.8683889949832,NA,NA,NA,0,NA,NA,NA,NA,21.8683889949832,208.388069277527,0,115.314694631202,208.388069277527,0,115.314694631202,0.361511567668817,0.165641798656496,0,2.35338425195851,2.88053761828382,0.527153366325314,0.125501422156118,0.183005201174697,"z = 1000 m"
"137","C3",25,1000,1,298,209460,800,"yes",-0.0805,0.257,146,0.85,1180.56640622997,"no",0.5,90241.2909401036,821.6,1.23712822627557,26.8919047001509,18901.9408003141,64.0358272261412,3.85813246832005,0.735460120792782,"no",19.7779234791209,0.18994247217004,0.579023856607998,0.987376967993087,1.21758120174538,21.8916770769413,NA,NA,NA,0,NA,NA,NA,NA,21.8916770769413,208.485831644102,0,115.254249493728,208.485831644102,0,115.254249493728,0.361322072162838,0.165719507204286,0,2.35163284187036,2.87867442123749,0.527041579367124,0.125516824513803,0.183084816913946,"z = 1000 m"
"138","C3",25,1000,1,298.4,209460,800,"yes",-0.0805,0.257,146,0.85,1179.85733568563,"no",0.5,90241.2909401036,821.6,1.23712822627557,26.9280012165269,18901.9408003141,64.0358272261412,3.85813246832005,0.735400723809189,"no",19.8028715853686,0.190183523159112,0.579405502214671,0.987746285113242,1.21781257069591,21.9102689698921,NA,NA,NA,0,NA,NA,NA,NA,21.9102689698921,208.563813397203,0,115.205926391223,208.563813397203,0,115.205926391223,0.361170579236484,0.165781492700341,0,2.3502345267961,2.87718659873293,0.526952071936825,0.125529077396488,0.183148382579318,"z = 1000 m"
"139","C3",25,1000,1,298.8,209460,800,"yes",-0.0805,0.257,146,0.85,1179.14953366158,"no",0.5,90241.2909401036,821.6,1.23712822627557,26.964097732903,18901.9408003141,64.0358272261412,3.85813246832005,0.735341485853665,"no",19.8278196916163,0.190424430730484,0.579786456468899,0.988114646123098,1.21804318884745,21.9288266812253,NA,NA,NA,0,NA,NA,NA,NA,21.9288266812253,208.641593266467,0,115.157632857846,208.641593266467,0,115.157632857846,0.361019179009346,0.165843317724628,0,2.34883870491281,2.87570120164678,0.526862496733974,0.125541269309415,0.183211835927969,"z = 1000 m"
"140","C3",25,1000,1,299.3,209460,800,"yes",-0.0805,0.257,146,0.85,1178.26655980812,"no",0.5,90241.2909401036,821.6,1.23712822627557,27.009218378373,18901.9408003141,64.0358272261412,3.85813246832005,0.735267661071137,"no",19.8590048244259,0.190725363708475,0.580261679930971,0.988573758859076,1.21833041140189,21.9519758997026,NA,NA,NA,0,NA,NA,NA,NA,21.9519758997026,208.738535471604,0,115.097307840274,208.738535471604,0,115.097307840274,0.360830060079258,0.165920374349224,0,2.34709742345389,2.87384785788237,0.526750434428483,0.125556423973376,0.183290995375317,"z = 1000 m"
"141","C3",25,1000,1,299.7,209460,800,"yes",-0.0805,0.257,146,0.85,1177.56159953829,"no",0.5,90241.2909401036,821.6,1.23712822627557,27.0453148947491,18901.9408003141,64.0358272261412,3.85813246832005,0.73520877860195,"no",19.8839529306736,0.190965949057627,0.580641085494204,0.988939983000173,1.2185593538459,21.9704570552062,NA,NA,NA,0,NA,NA,NA,NA,21.9704570552062,208.815864138466,0,115.049081596093,208.815864138466,0,115.049081596093,0.36067887080375,0.165981840725447,0,2.34570718690998,2.87236789843918,0.526660711529198,0.12556847992896,0.183354197704055,"z = 1000 m"
"142","C3",25,1000,1,300.1,209460,800,"yes",-0.0805,0.257,146,0.85,1176.85789677979,"no",0.5,90241.2909401036,821.6,1.23712822627557,27.0814114111251,18901.9408003141,64.0358272261412,3.85813246832005,0.735150053100358,"no",19.9089010369212,0.191206391404377,0.581019805780084,0.989305263760217,1.21878755751372,21.9889043418231,NA,NA,NA,0,NA,NA,NA,NA,21.9889043418231,208.892993609286,0,115.000885589224,208.892993609286,0,115.000885589224,0.360527776322217,0.166043148766356,0,2.34431942197577,2.87089034706434,0.526570925088572,0.125580475997935,0.183417289213788,"z = 1000 m"
"143","C3",25,1000,1,300.6,209460,800,"yes",-0.0805,0.257,146,0.85,1175.98003158673,"no",0.5,90241.2909401036,821.6,1.23712822627557,27.1265320565951,18901.9408003141,64.0358272261412,3.85813246832005,0.735076866004436,"no",19.9400861697308,0.191506743434854,0.581492245291395,0.989760543972088,1.21907177874776,22.0119159673005,NA,NA,NA,0,NA,NA,NA,NA,22.0119159673005,208.989126572359,0,114.940683406213,208.989126572359,0,114.940683406213,0.360339042478479,0.16611956214726,0,2.34258818147157,2.86904678609731,0.526458604625739,0.125595387368583,0.183495998453852,"z = 1000 m"
"144","C3",25,1000,1,301,209460,800,"yes",-0.0805,0.257,146,0.85,1175.27914595563,"no",0.5,90241.2909401036,821.6,1.23712822627557,27.1626285729712,18901.9408003141,64.0358272261412,3.85813246832005,0.735018491393178,"no",19.9650342759785,0.191746864492003,0.581869430475145,0.990123716235278,1.2192983334655,22.0302873972232,NA,NA,NA,0,NA,NA,NA,NA,22.0302873972232,209.065810831538,0,114.892556160375,209.065810831538,0,114.892556160375,0.360188163562774,0.166180516301992,0,2.3412059535993,2.86757463346406,0.526368679864766,0.125607249889661,0.18355884227812,"z = 1000 m"
"145","C3",25,1000,1,301.3,209460,800,"yes",-0.0805,0.257,146,0.85,1174.75430001478,"no",0.5,90241.2909401036,821.6,1.23712822627557,27.1897009602532,18901.9408003141,64.0358272261412,3.85813246832005,0.73497481214954,"no",19.9837453556643,0.191926861704082,0.582151873489529,0.990395484328404,1.21946777220597,22.0440439406595,NA,NA,NA,0,NA,NA,NA,NA,22.0440439406595,209.123194990524,0,114.856480978924,209.123194990524,0,114.856480978924,0.360075067868928,0.166226129351442,0,2.34017089104597,2.86647208826634,0.52630119722037,0.125616108157084,0.183605903359303,"z = 1000 m"
"146","C3",25,1000,1,301.4,209460,800,"yes",-0.0805,0.257,146,0.85,1174.57950695393,"no",0.5,90241.2909401036,821.6,1.23712822627557,27.1987250893472,18901.9408003141,64.0358272261412,3.85813246832005,0.734960271724485,"no",19.9899823822262,0.191986842960448,0.582245936385666,0.99048595760892,1.21952416117023,22.0486252669972,NA,NA,NA,0,NA,NA,NA,NA,22.0486252669972,209.142298532273,0,114.844459792172,209.142298532273,0,114.844459792172,0.360037381448458,0.16624131421796,0,2.33982617600393,2.86610487167035,0.526278695666418,0.125619053582861,0.183621576749809,"z = 1000 m"
"147","C3",25,1000,1,301.6,209460,800,"yes",-0.0805,0.257,146,0.85,1174.23015390019,"no",0.5,90241.2909401036,821.6,1.23712822627557,27.2167733475353,18901.9408003141,64.0358272261412,3.85813246832005,0.734931219800949,"no",20.00245643535,0.192106778763591,0.582433935186631,0.990666730399456,1.21963680350874,22.0577816462815,NA,NA,NA,0,NA,NA,NA,NA,22.0577816462815,209.180468923921,0,114.820423247147,209.180468923921,0,114.820423247147,0.359962026879805,0.166271654785681,0,2.33913720402341,2.86537088568889,0.526233681665486,0.125624933469394,0.183652903117625,"z = 1000 m"
"148","C3",25,1000,1,302,209460,800,"yes",-0.0805,0.257,146,0.85,1173.5323786156,"no",0.5,90241.2909401036,821.6,1.23712822627557,27.2528698639113,18901.9408003141,64.0358272261412,3.85813246832005,0.734873231391984,"no",20.0274045415977,0.192346543587002,0.582809425622695,0.991027582550607,1.21986154737708,22.0760693523486,NA,NA,NA,0,NA,NA,NA,NA,22.0760693523486,209.25666328866,0,114.772373553794,209.25666328866,0,114.772373553794,0.359811391091146,0.16633221953714,0,2.33776108963594,2.86390470026422,0.526143610628285,0.125636649521875,0.183715474394013,"z = 1000 m"
"149","C3",25,1000,1,302.4,209460,800,"yes",-0.0805,0.257,146,0.85,1172.83584167497,"no",0.5,90241.2909401036,821.6,1.23712822627557,27.2889663802873,18901.9408003141,64.0358272261412,3.85813246832005,0.734815396391509,"no",20.0523526478454,0.192586166138853,0.583184241356443,0.991387513262931,1.22008557310878,22.094323733084,NA,NA,NA,0,NA,NA,NA,NA,22.094323733084,209.332663090484,0,114.724355212275,209.332663090484,0,114.724355212275,0.359660853590482,0.166392629636025,0,2.33638740928238,2.86244089250888,0.526053483226507,0.1256483075447,0.183777937425087,"z = 1000 m"
"150","C3",25,1000,1,302.8,209460,800,"yes",-0.0805,0.257,146,0.85,1172.14053978468,"no",0.5,90241.2909401036,821.6,1.23712822627557,27.3250628966634,18901.9408003141,64.0358272261412,3.85813246832005,0.734757714191563,"no",20.0773007540931,0.192825646545737,0.583558384204757,0.991746526278861,1.22030888421323,22.112544881771,NA,NA,NA,0,NA,NA,NA,NA,22.112544881771,209.408469119613,0,114.676368407902,209.408469119613,0,114.676368407902,0.359510414958774,0.166452885710462,0,2.33501615650575,2.86097945717499,0.525963300669235,0.125659907853293,0.183840292648793,"z = 1000 m"
"151","C3",25,1000,1,303,209460,800,"yes",-0.0805,0.257,146,0.85,1171.79335095734,"no",0.5,90241.2909401036,821.6,1.23712822627557,27.3431111548514,18901.9408003141,64.0358272261412,3.85813246832005,0.734728930202679,"no",20.0897748072169,0.192945333484337,0.58374520386287,0.991925689814337,1.22042027287057,22.1216430231477,NA,NA,NA,0,NA,NA,NA,NA,22.1216430231477,209.446299715125,0,114.652386889385,209.446299715125,0,114.652386889385,0.359435232898223,0.166482956183817,0,2.33433143844722,2.86024962752927,0.525918189082041,0.125665686462727,0.183871429968977,"z = 1000 m"
"152","C3",25,1000,1,303.4,209460,800,"yes",-0.0805,0.257,146,0.85,1171.09989549254,"no",0.5,90241.2909401036,821.6,1.23712822627557,27.3792076712274,18901.9408003141,64.0358272261412,3.85813246832005,0.734671476070616,"no",20.1147229134646,0.193184600910806,0.584118340775439,0.992283333256005,1.22064251856355,22.1398144978716,NA,NA,NA,0,NA,NA,NA,NA,22.1398144978716,209.521816557005,0,114.604447732838,209.521816557005,0,114.604447732838,0.359284943642446,0.166542982391466,0,2.33296381497907,2.85879174101298,0.525827926033912,0.125677200786629,0.183933624296672,"z = 1000 m"
"153","C3",25,1000,1,303.7,209460,800,"yes",-0.0805,0.257,146,0.85,1170.58060920365,"no",0.5,90241.2909401036,821.6,1.23712822627557,27.4062800585095,18901.9408003141,64.0358272261412,3.85813246832005,0.734628484791355,"no",20.1334339931503,0.19336395839839,0.584397754742721,0.99255096947679,1.22080873936248,22.1534214423437,NA,NA,NA,0,NA,NA,NA,NA,22.1534214423437,209.578328266188,0,114.568514348992,209.578328266188,0,114.568514348992,0.359172292484088,0.166587901955175,0,2.3319396802964,2.85769987473566,0.525760194439263,0.125685799148979,0.183980199980901,"z = 1000 m"
"154","C3",25,1000,1,304.1,209460,800,"yes",-0.0805,0.257,146,0.85,1169.8892986211,"no",0.5,90241.2909401036,821.6,1.23712822627557,27.4423765748855,18901.9408003141,64.0358272261412,3.85813246832005,0.734571295033041,"no",20.158382099398,0.19360297770661,0.584769723182646,0.992907025568243,1.22102975188593,22.1715352267189,NA,NA,NA,0,NA,NA,NA,NA,22.1715352267189,209.653509937165,0,114.520631290693,209.653509937165,0,114.520631290693,0.359022179096323,0.166647661744926,0,2.33057627282652,2.85624611366777,0.525669840841249,0.125697214038497,0.184042207821589,"z = 1000 m"
"155","C3",25,1000,1,304.5,209460,800,"yes",-0.0805,0.257,146,0.85,1169.19920922059,"no",0.5,90241.2909401036,821.6,1.23712822627557,27.4784730912616,18901.9408003141,64.0358272261412,3.85813246832005,0.734514255526964,"no",20.1833302056457,0.193841855406215,0.585141026386526,0.99326217963198,1.22125006444045,22.1896161714559,NA,NA,NA,0,NA,NA,NA,NA,22.1896161714559,209.728501143908,0,114.472780530063,209.728501143908,0,114.472780530063,0.358872166961749,0.166707270140029,0,2.3292152657449,2.85479470284668,0.525579437101778,0.125708572530241,0.184104109685258,"z = 1000 m"
"156","C3",25,1000,1,304.9,209460,800,"yes",-0.0805,0.257,146,0.85,1168.51033776919,"no",0.5,90241.2909401036,821.6,1.23712822627557,27.5145696076376,18901.9408003141,64.0358272261412,3.85813246832005,0.734457365681777,"no",20.2082783118934,0.194080591623014,0.58551166613735,0.993616435299921,1.2214696804157,22.207664367945,NA,NA,NA,0,NA,NA,NA,NA,22.207664367945,209.803302653301,0,114.424962239819,209.803302653301,0,114.424962239819,0.358722256621832,0.166766727750059,0,2.32785665271329,2.85334563708518,0.525488984371892,0.125719874928396,0.184165905995427,"z = 1000 m"
"157","C3",25,1000,1,305.3,209460,800,"yes",-0.0805,0.257,146,0.85,1167.82268104537,"no",0.5,90241.2909401036,821.6,1.23712822627557,27.5506661240136,18901.9408003141,64.0358272261412,3.85813246832005,0.734400624909226,"no",20.2332264181411,0.194319186482665,0.585881644211741,0.993969796183423,1.22168860317914,22.2256799072222,NA,NA,NA,0,NA,NA,NA,NA,22.2256799072222,209.877915227885,0,114.377176590356,209.877915227885,0,114.377176590356,0.358572448610767,0.166826035181139,0,2.32650042741575,2.85189891120766,0.525398483791907,0.125731121535064,0.184227597172939,"z = 1000 m"
"158","C3",25,1000,1,305.8,209460,800,"yes",-0.0805,0.257,146,0.85,1166.96481346186,"no",0.5,90241.2909401036,821.6,1.23712822627557,27.5957867694837,18901.9408003141,64.0358272261412,3.85813246832005,0.734329907685752,"no",20.2644115509507,0.194617231464936,0.58634318901856,0.994410244465835,1.22196128689878,22.2481535452307,NA,NA,NA,0,NA,NA,NA,NA,22.2481535452307,209.970916411254,0,114.317490685501,209.970916411254,0,114.317490685501,0.358385333299044,0.166899959198689,0,2.32480849395888,2.85009378645661,0.525285292497733,0.125745101793513,0.184304563938858,"z = 1000 m"
"159","C3",25,1000,1,306.2,209460,800,"yes",-0.0805,0.257,146,0.85,1166.27987815515,"no",0.5,90241.2909401036,821.6,1.23712822627557,27.6318832858597,18901.9408003141,64.0358272261412,3.85813246832005,0.734273500191757,"no",20.2893596571983,0.194855508729678,0.586711684783968,0.994761605182894,1.22217866213406,22.2660959368059,NA,NA,NA,0,NA,NA,NA,NA,22.2660959368059,210.045106648294,0,114.269779088953,210.045106648294,0,114.269779088953,0.358235757443869,0.166958930925567,0,2.32345761808525,2.84865230645468,0.525194688369436,0.125756223963224,0.184366020092874,"z = 1000 m"
"160","C3",25,1000,1,306.6,209460,800,"yes",-0.0805,0.257,146,0.85,1165.59614718422,"no",0.5,90241.2909401036,821.6,1.23712822627557,27.6679798022358,18901.9408003141,64.0358272261412,3.85813246832005,0.734217239879743,"no",20.314307763446,0.19509364504464,0.587079524603342,0.995112082712238,1.22239535495053,22.2840059646084,NA,NA,NA,0,NA,NA,NA,NA,22.2840059646084,210.119110399188,0,114.222100671242,210.119110399188,0,114.222100671242,0.358086285604344,0.167017754419868,0,2.32210910957177,2.84721314959599,0.525104040024211,0.125767291309102,0.184427372463745,"z = 1000 m"
"161","C3",25,1000,1,307.2,209460,800,"yes",-0.0805,0.257,146,0.85,1164.57280191815,"no",0.5,90241.2909401036,821.6,1.23712822627557,27.7221245767998,18901.9408003141,64.0358272261412,3.85813246832005,0.734133124120275,"no",20.3517299228175,0.195450585509703,0.587630058259751,0.995636150736221,1.22271912179836,22.3108105200321,NA,NA,NA,0,NA,NA,NA,NA,22.3108105200321,210.229767991334,0,114.150645606147,210.229767991334,0,114.150645606147,0.357862273975272,0.167105713018753,0,2.32009077199671,2.84505875899074,0.524967986994024,0.125783790174591,0.18451920732219,"z = 1000 m"
"162","C3",25,1000,1,307.5,209460,800,"yes",-0.0805,0.257,146,0.85,1164.06213943197,"no",0.5,90241.2909401036,821.6,1.23712822627557,27.7491969640819,18901.9408003141,64.0358272261412,3.85813246832005,0.734091189336775,"no",20.3704410025033,0.195628937053037,0.587904774948018,0.995897446227905,1.22288043562323,22.324185660397,NA,NA,NA,0,NA,NA,NA,NA,22.324185660397,210.284940847958,0,114.114946370867,210.284940847958,0,114.114946370867,0.357750356872667,0.167149568366325,0,2.31908358888315,2.84398351412214,0.524899925238992,0.1257919939044,0.184565037959095,"z = 1000 m"
"163","C3",25,1000,1,308,209460,800,"yes",-0.0805,0.257,146,0.85,1163.21252721144,"no",0.5,90241.2909401036,821.6,1.23712822627557,27.7943176095519,18901.9408003141,64.0358272261412,3.85813246832005,0.734021479566801,"no",20.4016261353129,0.195926013971248,0.588361823603998,0.996331849685074,1.22314845285236,22.3464374869608,NA,NA,NA,0,NA,NA,NA,NA,22.3464374869608,210.376665659223,0,114.055489794429,210.376665659223,0,114.055489794429,0.357563960505534,0.16722247783169,0,2.31740788309897,2.84219432143619,0.524786438337224,0.125805599500619,0.18464129436162,"z = 1000 m"
"164","C3",25,1000,1,308.3,209460,800,"yes",-0.0805,0.257,146,0.85,1162.70365287684,"no",0.5,90241.2909401036,821.6,1.23712822627557,27.821389996834,18901.9408003141,64.0358272261412,3.85813246832005,0.733979762237705,"no",20.4203372149986,0.196104154815382,0.588635566491598,0.996591840720374,1.22330876190518,22.3597645992416,NA,NA,NA,0,NA,NA,NA,NA,22.3597645992416,210.431563078316,0,114.019841243505,210.431563078316,0,114.019841243505,0.357452202298389,0.167266114241738,0,2.31640421504406,2.84112253158418,0.524718316540127,0.125813722683434,0.18468697168353,"z = 1000 m"
"165","C3",25,1000,1,308.9,209460,800,"yes",-0.0805,0.257,146,0.85,1161.68790730103,"no",0.5,90241.2909401036,821.6,1.23712822627557,27.875534771398,18901.9408003141,64.0358272261412,3.85813246832005,0.733896570671751,"no",20.4577593743702,0.196460199808226,0.58918196146949,0.997110364723703,1.22362825838494,22.3863650338858,NA,NA,NA,0,NA,NA,NA,NA,22.3863650338858,210.541050043847,0,113.94860157802,210.541050043847,0,113.94860157802,0.357228865947093,0.167353142342545,0,2.31440081655831,2.83898282484795,0.524582008289638,0.125829879216062,0.184778154942778,"z = 1000 m"
"166","C3",25,1000,1,309.3,209460,800,"yes",-0.0805,0.257,146,0.85,1161.01222314218,"no",0.5,90241.2909401036,821.6,1.23712822627557,27.911631287774,18901.9408003141,64.0358272261412,3.85813246832005,0.733841288939273,"no",20.4827074806178,0.196697387975046,0.589545419113338,0.997454971970548,1.22384042948185,22.4040589312942,NA,NA,NA,0,NA,NA,NA,NA,22.4040589312942,210.613814277547,0,113.901151214761,210.613814277547,0,113.901151214761,0.357080109058275,0.167410980579589,0,2.31306812606303,2.83755921570089,0.524491089637864,0.125840584077494,0.184838817366605,"z = 1000 m"
"167","C3",25,1000,1,309.7,209460,800,"yes",-0.0805,0.257,146,0.85,1160.33771901251,"no",0.5,90241.2909401036,821.6,1.23712822627557,27.9477278041501,18901.9408003141,64.0358272261412,3.85813246832005,0.733786150007524,"no",20.5076555868655,0.196934436157201,0.589908234211449,0.997798722843247,1.22405194299401,22.4217211499977,NA,NA,NA,0,NA,NA,NA,NA,22.4217211499977,210.686397686819,0,113.853735220283,210.686397686819,0,113.853735220283,0.356931459915588,0.167468675084395,0,2.31173775527106,2.83613789027105,0.524400134999983,0.125851236337975,0.18489937911653,"z = 1000 m"
"168","C3",25,1000,1,310.1,209460,800,"yes",-0.0805,0.257,146,0.85,1159.66439182347,"no",0.5,90241.2909401036,821.6,1.23712822627557,27.9838243205261,18901.9408003141,64.0358272261412,3.85813246832005,0.733731153323905,"no",20.5326036931132,0.197171344478578,0.590270408466223,0.998141620717881,1.22426280203612,22.4393517769173,NA,NA,NA,0,NA,NA,NA,NA,22.4393517769173,210.758800984525,0,113.80635373897,210.758800984525,0,113.80635373897,0.35678291897167,0.167526226423597,0,2.31040969812666,2.83471884352193,0.524309145395267,0.125861836275937,0.184959840582938,"z = 1000 m"
"169","C3",25,1000,1,310.6,209460,800,"yes",-0.0805,0.257,146,0.85,1158.82438322216,"no",0.5,90241.2909401036,821.6,1.23712822627557,28.0289449659962,18901.9408003141,64.0358272261412,3.85813246832005,0.733662606668575,"no",20.5637888259228,0.197467283389582,0.590722227682526,0.998569048645651,1.224525460203,22.4613457665027,NA,NA,NA,0,NA,NA,NA,NA,22.4613457665028,210.849052904388,0,113.747175638148,210.849052904388,0,113.747175638148,0.356597395625594,0.167597965129129,0,2.30875287107155,2.83294823182628,0.524195360754723,0.125875013040994,0.185035276983087,"z = 1000 m"
"170","C3",25,1000,1,311,209460,800,"yes",-0.0805,0.257,146,0.85,1158.15369291275,"no",0.5,90241.2909401036,821.6,1.23712822627557,28.0650414823722,18901.9408003141,64.0358272261412,3.85813246832005,0.733607928037532,"no",20.5887369321705,0.197703877476422,0.591082966233115,0.998910039521846,1.22473485797251,22.4789056279987,NA,NA,NA,0,NA,NA,NA,NA,22.4789056279987,210.921053537085,0,113.699872328905,210.921053537085,0,113.699872328905,0.356449099751118,0.167655196401273,0,2.30742999760176,2.83153429375415,0.524104296152391,0.125885496261649,0.185095514226499,"z = 1000 m"
"171","C3",25,1000,1,311.2,209460,800,"yes",-0.0805,0.257,146,0.85,1157.81878556486,"no",0.5,90241.2909401036,821.6,1.23712822627557,28.0830897405602,18901.9408003141,64.0358272261412,3.85813246832005,0.733580641432773,"no",20.6012109852943,0.197822122214953,0.591263097146496,0.999080218945602,1.22483931498576,22.4876738115544,NA,NA,NA,0,NA,NA,NA,NA,22.4876738115544,210.956987126626,0,113.676233778947,210.956987126626,0,113.676233778947,0.356374992896998,0.167683758998088,0,2.30676942153204,2.83082817342713,0.524058751895086,0.125890718568607,0.185125595687652,"z = 1000 m"
"172","C3",25,1000,1,311.3,209460,800,"yes",-0.0805,0.257,146,0.85,1157.65144117595,"no",0.5,90241.2909401036,821.6,1.23712822627557,28.0921138696543,18901.9408003141,64.0358272261412,3.85813246832005,0.733567011278452,"no",20.6074480118562,0.197881231514742,0.591353103104563,0.999165229834666,1.22489148319074,22.4920549712191,NA,NA,NA,0,NA,NA,NA,NA,22.4920549712191,210.974937277865,0,113.664417787613,210.974937277865,0,113.664417787613,0.356337949764168,0.167698027067021,0,2.30643934833667,2.83047532516786,0.524035976831189,0.125893324911085,0.185140627148944,"z = 1000 m"
"173","C3",25,1000,1,311,209460,800,"yes",-0.0805,0.257,146,0.85,1158.15369291275,"no",0.5,90241.2909401036,821.6,1.23712822627557,28.0650414823722,18901.9408003141,64.0358272261412,3.85813246832005,0.733607928037532,"no",20.5887369321705,0.197703877476422,0.591082966233115,0.998910039521846,1.22473485797251,22.4789056279987,NA,NA,NA,0,NA,NA,NA,NA,22.4789056279987,210.921053537085,0,113.699872328905,210.921053537085,0,113.699872328905,0.356449099751118,0.167655196401273,0,2.30742999760176,2.83153429375415,0.524104296152391,0.125885496261649,0.185095514226499,"z = 1000 m"
"174","C3",25,1000,1,310.7,209460,800,"yes",-0.0805,0.257,146,0.85,1158.65660107389,"no",0.5,90241.2909401036,821.6,1.23712822627557,28.0379690950902,18901.9408003141,64.0358272261412,3.85813246832005,0.733648923811917,"no",20.5700258524847,0.197526444992334,0.590812471976349,0.998654375497675,1.22457787023227,22.4657386720259,NA,NA,NA,0,NA,NA,NA,NA,22.4657386720259,210.867069771585,0,113.735346540043,210.867069771585,0,113.735346540043,0.356560311403036,0.167612286228696,0,2.30842193730407,2.8325945349358,0.524172597631731,0.125877638682628,0.185050345599008,"z = 1000 m"
"175","C3",25,1000,1,310.5,209460,800,"yes",-0.0805,0.257,146,0.85,1158.99223849729,"no",0.5,90241.2909401036,821.6,1.23712822627557,28.0199208369022,18901.9408003141,64.0358272261412,3.85813246832005,0.733676298338667,"no",20.5575517993609,0.197408113062921,0.590631943574053,0.998483668951841,1.22447300970292,22.4569508986424,NA,NA,NA,0,NA,NA,NA,NA,22.4569508986424,210.831024879584,0,113.759006913179,210.831024879584,0,113.759006913179,0.356634486672815,0.167583635160695,0,2.30908394859512,2.83330207042863,0.52421812183351,0.125872384167941,0.185020202153809,"z = 1000 m"
"176","C3",25,1000,1,310.2,209460,800,"yes",-0.0805,0.257,146,0.85,1159.49624356227,"no",0.5,90241.2909401036,821.6,1.23712822627557,27.9928484496201,18901.9408003141,64.0358272261412,3.85813246832005,0.733717426314785,"no",20.5388407196751,0.19723054972018,0.590360852097073,0.998227212299445,1.2243154148988,22.4437545075854,NA,NA,NA,0,NA,NA,NA,NA,22.4437545075854,210.776873749682,0,113.79451377805,210.776873749682,0,113.79451377805,0.356745800694186,0.167540591954876,0,2.31007804464034,2.8343644372894,0.524286392649062,0.125864478117484,0.18497494032576,"z = 1000 m"
"177","C3",25,1000,1,310.3,209460,800,"yes",-0.0805,0.257,146,0.85,1159.32816861946,"no",0.5,90241.2909401036,821.6,1.23712822627557,28.0018725787142,18901.9408003141,64.0358272261412,3.85813246832005,0.733703708153237,"no",20.545077746237,0.197289746230151,0.590451255807715,0.998312750830835,1.22436798709878,22.4481552705302,NA,NA,NA,0,NA,NA,NA,NA,22.4481552705302,210.794935313232,0,113.782675985315,210.794935313232,0,113.782675985315,0.356708689213962,0.167554948582312,0,2.30974653528563,2.8340101730819,0.524263637796274,0.125867116710471,0.18499003383116,"z = 1000 m"
"178","C3",25,1000,1,310.3,209460,800,"yes",-0.0805,0.257,146,0.85,1159.32816861946,"no",0.5,90241.2909401036,821.6,1.23712822627557,28.0018725787142,18901.9408003141,64.0358272261412,3.85813246832005,0.733703708153237,"no",20.545077746237,0.197289746230151,0.590451255807715,0.998312750830835,1.22436798709878,22.4481552705302,NA,NA,NA,0,NA,NA,NA,NA,22.4481552705302,210.794935313232,0,113.782675985315,210.794935313232,0,113.782675985315,0.356708689213962,0.167554948582312,0,2.30974653528563,2.8340101730819,0.524263637796274,0.125867116710471,0.18499003383116,"z = 1000 m"
"179","C3",25,1000,1,310.4,209460,800,"yes",-0.0805,0.257,146,0.85,1159.1601669471,"no",0.5,90241.2909401036,821.6,1.23712822627557,28.0108967078082,18901.9408003141,64.0358272261412,3.85813246832005,0.733689998830712,"no",20.551314772799,0.197348934010421,0.590541619624575,0.998398236364256,1.22442051868415,22.4525540671001,NA,NA,NA,0,NA,NA,NA,NA,22.4525540671001,210.812985686196,0,113.770840362961,210.812985686196,0,113.770840362961,0.356671584537884,0.167569296314669,0,2.30941516996853,2.83365605082108,0.524240880852552,0.125869752059194,0.18500512110517,"z = 1000 m"
"180","C3",25,1000,1,310.5,209460,800,"yes",-0.0805,0.257,146,0.85,1158.99223849729,"no",0.5,90241.2909401036,821.6,1.23712822627557,28.0199208369022,18901.9408003141,64.0358272261412,3.85813246832005,0.733676298338667,"no",20.5575517993609,0.197408113062921,0.590631943574053,0.998483668951841,1.22447300970292,22.4569508986424,NA,NA,NA,0,NA,NA,NA,NA,22.4569508986424,210.831024879584,0,113.759006913179,210.831024879584,0,113.759006913179,0.356634486672815,0.167583635160695,0,2.30908394859512,2.83330207042863,0.52421812183351,0.125872384167941,0.185020202153809,"z = 1000 m"
